stm_preyID,Prey_TaxonomicID,State_dvt,State_Digestion,Nb_Individuals,Weight_Tot,Comment,Predator_ID
1013,Unidentified Fish,,4,1,0.1,20mm,320
1014,Alciopidae,,2,9,1.8,,296
1015,Pteropoda (unidentified),,2,1,0.1,,296
1016,Phrosina semilunata,,1,22,3.3,,296
1017,Cranchia scabra,,1,1,7,by RY,296
1018,Walvisteuthis youngorum Beak,,1,1,1.1,by RY,296
1019,Sternoptyx pseudobscura,,1,2,1.5,,296
1020,Alciopidae,,2,1,0.1,,332
1021,Heteropoda (Pterotracheoidea),,2,1,0.1,,332
1022,Platyscelus armatus,,1,1,0.3,17mm,332
1023,Lagocephalus lagocephalus,,1,1,0.3,23mm,332
1024,Alciopidae,,2,4,0.5,,315
1025,Phrosina semilunata,,2,9,15,,315
1026,Hyaloteuthis pelagica,,1,1,3.8,,315
1027,Unidentified Cephalopoda,,3,1,0.8,,315
1028,Centropyge sp.,,1,1,0.4,,315
1029,Tetraodontidae,,2,1,0.3,25mm,315
1030,Gymnosomata,,2,1,0.1,16mm,325
1031,Phronima sedentaria,,1,1,0.1,21mm,325
1032,Phrosina semilunata,,2,6,1,,325
1033,Shrimp,,1,1,0.1,19mm,325
1034,Hyaloteuthis pelagica,,1,1,12,75mm,325
1035,Canthigaster sp.,,1,4,2.2,,325
1036,Centropyge sp.,,1,2,0.3,,325
1037,Naso sp.,,1,1,0.9,38mm,325
1038,Pseudoscopelus sp.,,1,1,5.9,91mm,325
1039,Gastropoda,,2,1,0.1,,303
1040,Gymnosomata,,2,1,0.3,,303
1041,Phrosina semilunata,,1,10,1.5,,303
1042,Hyaloteuthis pelagica,,1,1,5.1,,303
1043,Diplospinus multistriatus,,2,1,0.3,,303
1044,Sternoptyx pseudobscura,,1,1,3.4,,303
1045,Vinciguerria nimbaria,,2,1,1,,303
1046,Phrosina semilunata,,2,1,0.3,,313
1047,Phrosina semilunata,,2,23,3.6,,299
1048,Platyscelus armatus,,1,1,0.4,,299
1049,Platyscelus ovoides,,1,1,0.4,,299
1050,Argonauta argo,,1,1,5.8,,299
1051,Diplospinus multistriatus,,2,1,2,,299
1052,Sternoptyx pseudobscura,,1,4,8.5,,299
1053,Bramidae,,2,1,0.2,,330
1054,Chaetodon sp.,Juvenile,1,1,0.3,,330
1055,Zebrasoma flavescens,,1,1,0.4,,330
1056,Phrosina semilunata,,1,1,0.3,,328
1057,Alepisaurus ferox,,1,2,17.5,,328
1058,Nesiarchus nasutus,,1,1,2.4,,328
1059,Alciopidae,,2,3,0.3,,323
1060,Shrimp,,2,2,0.5,,323
1061,Sternoptyx pseudobscura,,2,1,6,,323
1062,Alciopidae,,2,12,2.3,,310
1063,Shrimp,,2,2,0.5,,310
1064,Argonauta argo,,1,2,8.7,,310
1065,Omosudis lowii,,2,1,7.3,,310
1066,Scopelarchus michaelsarsi,,1,1,3.7,,310
1067,Sternoptyx pseudobscura,,1,5,8,,310
1068,Alciopidae,,1,2,0.4,,317
1069,Phronima sedentaria,,1,1,0.4,,317
1070,Shrimp,,2,1,0.5,,317
1071,Sternoptyx sp.,,3,2,5.6,,317
1072,Salpidae,,2,2,0.5,,317
1073,Gastropoda,,2,3,0.4,,307
1074,Hyperiidea,,1,1,0.1,,307
1075,Phrosina semilunata,,1,1,0.3,,307
1076,Mysida,,2,2,0.8,,307
1077,Shrimp,,1,2,0.5,,307
1078,Unidentified Crustacea,,3,2,0.5,,307
1079,Hyaloteuthis pelagica,,2,2,14,"by RY; 70mm ML Female, 57mm ML Female",307
1080,Unidentified Cephalopoda,,2,1,0.9,,307
1081,Megalopa stage,,1,1,0.1,,302
1082,Hyperiidea,,2,1,0.1,,316
1083,Phronima sedentaria,,2,1,0.3,,316
1084,Phrosina semilunata,,1,6,0.6,,316
1085,Shrimp,,2,4,2.3,,316
1086,Megalopa stage,,1,1,0.3,,316
1087,Beryx decadactylus,,1,1,15,103mm,316
1088,Synagrops argyreus,,2,1,2.5,,316
1089,Gastropoda,,2,2,0.2,,314
1090,Pteropoda (unidentified),,2,5,0.5,,314
1091,Phrosina semilunata,,1,5,1.3,,314
1092,Platyscelus armatus,,1,2,0.3,,314
1093,Hyaloteuthis pelagica,,1,1,5.8,,314
1094,Onykia sp.,,1,1,2.3,by RY - 42mm ML,314
1095,Macrouridae,,2,2,1.1,56-82mm,314
1096,Paralepididae,,2,1,0.6,,314
1097,Alciopidae,,2,2,0.2,,298
1098,Phrosina semilunata,,1,11,3.3,,298
1099,Argonauta argo,,3,3,9.2,,298
1100,Alepisaurus ferox,,2,2,3.2,,298
1101,Sternoptyx pseudobscura,,1,16,40.4,,298
1102,Salpidae,,2,1,0.2,,318
1104,Salpidae,,1,1,0.2,,294
1105,Phrosina semilunata,,1,2,0.7,,311
1106,Shrimp,,2,2,0.9,,311
1107,Sternoptyx pseudobscura,,1,1,0.5,,311
1108,Rubbish (human product),,0,1,0.8,,321
1109,Alciopidae,,2,2,0.45,,321
1110,Phrosina semilunata,,1,3,0.5,,321
1111,Mysida,,1,1,0.2,,321
1113,Melanocetidae,,2,1,0.5,,321
1114,Salpidae,,2,1,0.2,,321
1115,Gastropoda,,2,3,6.4,,301
1116,Alciopidae,,2,2,0.3,,301
1117,Phrosina semilunata,,2,2,0.7,,301
1118,Platyscelus ovoides,,1,4,1.4,,301
1119,Alepisaurus ferox,,2,1,0.7,,301
1120,Omosudis lowii,,2,1,1.1,,301
1121,Sternoptyx pseudobscura,,2,16,49.3,,301
1122,Sternoptyx sp.,,3,2,4.2,,301
1123,Vinciguerria nimbaria,,2,1,0.3,,301
1124,Alciopidae,,2,1,0.2,,305
1125,Phronima sedentaria,,1,1,0.3,,305
1126,Phrosina semilunata,,2,1,0.5,,305
1128,Alciopidae,,2,5,1.1,,326
1129,Pteropoda (unidentified),,2,1,0.2,,326
1130,Phronima sedentaria,,1,1,0.4,,326
1131,Shrimp,,2,5,2.4,,326
1132,Argonauta argo,,2,2,9,,326
1133,Alepisaurus ferox,,2,1,46,,326
1134,Sternoptyx pseudobscura,,2,1,3.3,,326
1135,Sternoptyx sp.,,3,1,0.7,,326
1136,Rubbish (human product),,0,1,0.6,,322
1138,Unidentified Fish,,4,1,0.1,,322
1139,Rubbish (human product),,0,1,0.4,,312
1141,Platyscelus ovoides,,2,2,1.3,,300
1142,Hyperiidea,,2,1,0.1,,295
1143,Phrosina semilunata,,1,2,0.2,,295
1144,Brachioteuthis sp.,Juvenile,2,2,0.2,"by RY, ~28mm ML",295
1145,Argonauta argo,,1,1,0.1,by RY,295
1146,Alepisaurus ferox,,2,1,10.4,,295
1147,Luzonichthys earlei,,3,1,0.1,,295
1148,Alciopidae,,2,2,0.4,,306
1149,Sternoptyx pseudobscura,,1,3,12.5,,306
1150,Alciopidae,,2,10,1.1,,304
1151,Alepisaurus ferox,,2,1,11.9,,304
1152,Alepisaurus sp.,,2,2,11.8,,304
1153,Sternoptyx obscura,,2,1,0.3,,304
1154,Sternoptyx pseudobscura,,2,8,8.5,,304
1155,Sternoptyx sp.,,3,2,1.5,,304
1156,Unidentified Fish,,3,1,0.3,,304
1168,Hirondellea gigas,,3,4,0.47,Avg TL 15mm,350
1169,Hirondellea gigas,,2,1,0.21,ID by MW,351
1170,Rubbish - Line/Rope,,0,1,1.23,Green line,351
1171,Platyscelus sp.,,1,1,0.37,Frozen by Jeff's class,352
1172,Salpidae,,3,1,0.02,,352
1173,Janthina janthina,,3,1,0.15,,352
1174,Phrosina semilunata,,2,1,0.38,,353
1175,Rubbish - Line/Rope,,0,2,5.86,"Monofilament line (5.71g), Plastic twine (0.15g)",355
1176,Sternoptyx sp.,,3,1,6.33,,356
1177,Octopoteuthis neilseni,,2,1,1.06,By RY,357
1213,Sternoptyx pseudobscura,,2,1,2.74,,372
1214,Anoplogaster cornuta,Juvenile,2,3,11.26,"Sizes SL 31.4, 41.5, 33.6",372
1215,Hirondellea gigas,,2,9,1.34,~14mm TL; was changed from Hirondellea sp.,372
1216,Rubbish - Plastic (colored),,0,1,0.79,Orange colored,372
1217,Unidentified Fish,,3,1,0.12,,372
1248,Galiteuthis sp. Beak,,4,1,0.27,By RY,431
1249,Rubbish - Plastic (white/clear),,0,1,6.48,,431
1250,Anoplogaster cornuta,Juvenile,2,1,1.21,,432
1251,Onychoteuthis borealijaponica Beak,,4,1,0.48,by RY,433
1252,Rubbish - Plastic (white/clear),,0,,5.06,pieces,433
1253,Rubbish - Line/Rope,,0,1,56.75,,434
1254,Rubbish - Plastic (colored),,0,2,3.98,"one green, 1 white",434
1402,Heteropoda (Pterotracheoidea),,3,3,5.2,,529
1661,Galiteuthis sp. Beak,,4,5,2.01,by RY,583
1662,Anoplogaster cornuta,Juvenile,1,4,22.55,,583
1663,Alepisaurus ferox,Adult,3,1,62.13,,583
1664,Sternoptyx pseudobscura,,3,6,8.08,Narrow Body (25.9-28.3mm),583
1665,Sternoptyx diaphana,,3,5,7.85,Wide Body (27.2-40.9mm),583
1666,Alepisaurus sp.,Juvenile,4,2,0.27,17.2-25.4mm,583
1667,Pteraclis aesticola,,4,1,10.25,,583
1668,Unidentified Fish,,4,1,2.45,Jaw,583
1669,Rubbish - Line/Rope,,0,1,4.23,36.6mm,583
1670,Rubbish - Plastic (colored),,0,5,5.31,15.9-64.8mm,583
1671,Ranzania laevis,,2,1,51.28,,584
1672,Anoplogaster cornuta,Juvenile,2,2,15.35,,584
1673,Anoplogaster cornuta,Juvenile,1,1,10.44,,584
1674,Sternoptychidae,,2,3,4.09,29.93-32.42mm,584
1675,Rubbish - Plastic (white/clear),,0,1,0.89,"white plastic, not saved",584
1676,Sternoptyx sp.,,2,1,0.24,,584
1678,Platyscelus sp.,,2,3,0.53,,584
1679,Phronima sp.,,2,2,1.61,26.93-31.2mm TL,584
1680,Phronima sp.,,3,3,1.04,26.93-31.2mm TL,584
1681,Salpidae,,3,5,2.17,"23.72mm AL (2 had amphipods inside, 1 had a small sternoptyx sp.)",584
1682,Unidentified Fish,,3,1,1.79,,584
1683,Clio sp.,,0,,0.07,,584
1684,Phrosina semilunata,,3,48,8.49,8.59-23.51mm TL,584
1685,Hyperiidea,,2,3,1.73,,584
1795,Alepisaurus ferox,,2,1,61.29,,599
1796,Phronima sedentaria,,2,9,5.3,"34, 37, 37 mm TL",599
1797,Salpidae,,3,6,1.28,salp houses,599
1798,Unidentified Cephalopoda,,3,1,13.78,"TBI Ceph, saved",599
1799,Rubbish - Plastic (colored),,0,1,13.28,black woven material and clear fibers,599
1800,Galiteuthis sp. Beak,,4,1,0.45,by RY,600
1801,Alepisaurus ferox,,2,1,199.01,,600
1802,Rubbish - Plastic (colored),,0,1,3.51,white woven plastic and dark string,600
1803,Phrosina semilunata,,3,1,0.06,,600
1804,Salpidae,,3,3,0.78,"houses, ~1cm",600
1805,Argonauta argo,,3,1,0.01,shell remnants,600
1865,Argonauta argo,,4,3,1.08,,606
1866,Alciopidae,,2,4,0.7,(38-46.8mm TL),606
1867,Diplospinus multistriatus,,2,1,2.33,,606
1868,Sternoptyx pseudobscura,,3,2,3.95,30mm FL,606
1869,Platyscelus armatus,,1,11,2.7,"mean 15mm TL, 11-18mm range",606
1870,Platyscelus ovoides,,2,44,12.44,"mean 15mm TL, 15-21mm range",606
1871,Heteropoda (Pterotracheoidea),,3,2,0.68,,606
1872,Salpidae,,3,1,1.23,,606
1873,Phronima sedentaria,,2,2,0.44,"17.3mm, 34.1mm TL",606
1874,Phrosina semilunata,,3,12,1.24,"mean = 14.7mm TL, range 8-18mm",606
1875,Rubbish - Plastic (colored),,0,1,0.09,black,606
1884,Platyscelus ovoides,,3,1,0.4,,608
1885,Platyscelus ovoides,,2,1,0.19,,608
1886,Salpidae,,3,3,1.87,"45mm AP (average?) ""houses""",608
1887,Alepisaurus sp.,Juvenile,3,7,2.6,30-35mm AP SL,608
1888,Phronima sp.,,3,7,3.51,25-35mm TL,608
1889,Rubbish - Line/Rope,,0,1,0.33,20mm TL,608
1890,Platyscelus ovoides,,2,3,0.82,~20mm TL,609
1891,Phronima sedentaria,,2,3,1.46,"by MW: 28, 29.6, 28.8mm TL",609
1892,Platyscelus ovoides,,1,19,9.42,mean = 20mm AVG,609
1893,Unidentified Fish,,4,1,5.83,,609
1894,Sternoptyx pseudobscura,,2,4,8.71,30-40mm SL,609
1895,Salpidae,,3,14,12.44,"n=""14?""",609
1897,Alepisaurus sp.,,3,1,54.54,,610
1898,Tremoctopus gracilis,,1,1,3.27,By RY,610
1899,Anoplogaster cornuta,Juvenile,2,3,16.7,41-52mm AP,610
1900,Anoplogaster cornuta,Juvenile,1,8,33.52,21.5-52mm Sl (mean=35mmSL),610
1901,Sternoptyx sp.,,2,11,13.77,16.5-33mm SL mean=25mm,610
1902,Phronima sp.,,2,6,3.45,"3, 4cm",610
1903,Platyscelus ovoides,,1,1,0.52,,610
1904,Phrosina semilunata,,2,2,0.85,2cm,610
1905,Salpidae,,3,2,0.6,28mm TL,610
1906,Platyscelus sp.,,2,1,0.08,,610
1907,Scopelarchidae,,2,1,3.68,,611
1908,Unidentified Cephalopoda,,2,6,4.33,Squid,611
1909,Octopoteuthis neilseni,,3,1,3.83,,611
1910,Japetella diaphana,,2,3,8.79,Octopus,611
1911,Sternoptyx sp.,,2,5,11.89,5-30mm SL,611
1912,Sternoptyx sp.,,3,2,3.32,35-40mm SL,611
1913,Unidentified Crustacea,,2,2,0.4,20mm TL,611
1914,Alepisaurus sp.,,2,1,2.88,,611
1915,Unidentified Crustacea,,4,,0.41,,611
1916,Unidentified Fish,,4,4,0.54,,611
1917,Galiteuthis sp. Beak,,4,1,0.31,Squid beak 1/2 by RY,612
1918,Sternoptyx sp.,,1,1,0.51,,612
1919,Unidentified Cephalopoda,,3,1,0.13,tentacle,612
1920,Unidentified Fish,,2,1,9.75,,612
1921,Alepisaurus sp.,,2,3,7.96,"45, 115mm SL",612
1922,Alepisaurus sp.,,3,1,0.27,,612
1923,Phrosina semilunata,,1,1,0.11,,612
1924,Unidentified Fish,,4,,1.28,,612
1925,Brachycelus sp.,,2,1,0.11,,612
1926,Hirondellea gigas,,2,1,0.16,was changed from Hirondellea sp.,612
1927,Salpidae,,0,1,0.1,,612
1928,Rubbish - Line/Rope,,0,1,2.96,"5cm AP, not saved",612
1929,Rubbish - Plastic (white/clear),,0,3,4.87,"2.5-4cm TL,not saved",612
1930,Sternoptyx sp.,,1,1,7.49,,613
1931,Sternoptyx sp.,,2,4,27.21,19.3-36.67mm SL,613
1932,Sternoptyx sp.,,3,12,1.23,30.35-54.9mm SL,613
1933,Phronima sedentaria,,2,3,1.4,"30.84 mm, 28.9, 28.8 TL",613
1934,Salpidae,,2,2,0.66,,613
1935,Unidentified Fish,,4,1,0.11,"(""unidentifiable mush"")",613
1936,Platyscelus armatus,,2,1,0.17,,613
1937,Rubbish - Line/Rope,,0,3,1.4,"38-51mm TL, black string, not saved",613
1938,Ommastrephidae,Larvae/Juvenile,1,1,0.1,"by RY, late paralarva",295
1939,Enoploteuthis reticulata,Juvenile,2,1,2.1,by RY - 17mm ML,314
1940,Abralia trigonura,,2,1,1.8,by RY - 14mm ML,314
1941,Bolitaena pygmaea,,3,1,2.5,by RY - 37mm ML,314
1942,Onychoteuthis sp.,Juvenile,2,1,2.1,by RY - 21mm ML,320
1946,Pyrosomatidae,,3,1,0.45,,584
1947,Phrosina semilunata,,2,1,0.19,,613
1954,Ancistrocheirus lesueurii,Juvenile,2,1,0.21,J 20mm ML by RY,611
1960,Japetella diaphana Beak,,4,1,0.1,by RY,610
1961,Discoteuthis sp. Beak,,4,1,0.17,by RY,610
1962,Amphitretus pelagicus Beak,,4,1,2.1,by RY,584
1963,Cycloteuthis sirventi Beak,,4,1,2.15,by RY,584
2358,Rubbish - Line/Rope,,0,1,0.33,29-Af-008-a,242
2359,Rubbish - Plastic (colored),,0,2,1.35,"64, 66-Af-012-c, e",264
2360,Rubbish - Line/Rope,,0,1,5.2,65-Af-012-d,264
2367,Rubbish - Plastic (colored),,0,1,0.51,44-Af-025-b,269
2387,Unidentified 1/2 Cephalopod Beak,,4,2,0.01,"NO ID:  by RY: 1 beak pair: UB (URL- 1.7 mm), LB (LRL- 1.7 mm), ID- unidentifiable, old fragments, no LW fold, no LW on pallet.",262
2388,Rubbish - Plastic (white/clear),,0,2,12.81,38-39-Af-037-b-c,262
2389,Unidentified 1/2 Cephalopod Beak,,4,1,0.25,NO ID fr RY,272
2390,Rubbish - Plastic (white/clear),,0,1,0.41,28-Af-041-b,250
2391,Unidentified 1/2 Cephalopod Beak,,4,3,0.82,"3 old (eroded) beaks, 1 beak pair: UB (URL- 7 mm), LB (LRL- 8 mm) ID- ?",251
2392,Rubbish - Plastic (white/clear),,0,1,0.12,white plastic; 35-Af-048-b,251
2396,Rubbish - Plastic (white/clear),,0,1,0.49,"not saved, white plastic",613
2397,Rubbish - Line/Rope,,0,1,0.26,"dark string, not saved",584
2398,Unidentified 1/2 Cephalopod Beak,,4,3,0.47,Still TBI,599
2450,Stigmatoteuthis sp. Beak,,4,1,0.4,,608
2451,Galiteuthis sp. Beak,,4,1,0.38,,608
2452,Cranchiidae Beak,,4,1,0.1,,608
2453,Unidentified 1/2 Cephalopod Beak,,4,1,0.9,,294
2454,Phronima sedentaria,,1,1,0.4,,298
2455,Phronima sedentaria,,1,1,0.4,,301
2456,Unidentified 1/2 Cephalopod Beak,,4,1,0.2,,305
2457,Unidentified 1/2 Cephalopod Beak,,4,1,0.1,,312
2458,Phronima sedentaria,,1,3,0.9,,314
2459,Sternoptyx pseudobscura,,2,1,3.73,,317
2460,Unidentified 1/2 Cephalopod Beak,,4,1,0.1,,321
2461,Unidentified 1/2 Cephalopod Beak,,4,2,0.1,,322
2463,Phrosina semilunata,,2,1,0.73,,615
2464,Unidentified Fish,,4,0,0.11,fish fin rays,616
2465,Rubbish - Plastic (white/clear),,0,1,14.12,white plastic bottle top,616
2466,Rubbish - Plastic (white/clear),,0,1,1.47,white plastic pieces,616
2467,Alciopidae,,3,1,0.19,,617
2468,Alepisaurus sp.,Juvenile,2,1,3.44,,617
2469,Trachipteridae,,3,1,3.33,,617
2470,Unidentified Fish,,4,0,0.4,,617
2471,Chascanopsetta sp.,Juvenile,3,1,4.26,"by BM, transforming",617
2472,Japetella diaphana,,3,1,1.29,"by RY, prey #6",617
2473,Octopodidae,,3,1,0.41,"by RY, prey #7",617
2474,Gempylidae,,3,1,0.49,,617
2475,Alepisaurus sp.,Juvenile,3,2,0.51,,617
2476,Alepisaurus ferox,Juvenile,2,1,6.81,,618
2477,Japetella diaphana,,2,2,26.2,"by RY, prey #2",618
2478,Rubbish - Line/Rope,,0,1,13.08,bunch of white line,619
2479,Bolitaenidae,,4,1,0.01,by RY; UM = 2.2 HL,619
2480,Alciopidae,,3,1,0.3,,620
2481,Phronima sedentaria,,2,2,0.42,,620
2482,Phrosina semilunata,,3,1,0.38,,620
2483,Phrosina semilunata,,2,1,0.4,,620
2484,Megalocranchia fisherii,,2,1,4.78,"by RY, prey #5",620
2485,Tremoctopus gracilis,,2,1,5.72,"by RY, prey #6",620
2486,Anoplogaster cornuta,Juvenile,2,3,11.72,frozen for Allen Andrews,620
2487,Tremoctopus gracilis,,3,1,78.5,,620
2488,Bregmacerotidae,,3,1,1.6,,620
2489,Cubiceps pauciradiatus,,2,1,5.8,Prey #10 - by BM - updated species ID,620
2490,Pseudoscopelus sp.,,2,1,2.16,"Prey #11 - by BM - many species, stopping here",620
2491,Nealotus tripes,,3,1,1.14,Prey #12 - by BM - looked further and got to species,620
2499,Sternoptyx sp.,,3,1,1.52,,621
2500,Alciopidae,,3,6,0.97,,621
2501,Alepisaurus ferox,,2,1,1.29,,621
2502,Megalopa stage,,2,3,1.04,,621
2503,Phrosina semilunata,,3,4,1.44,,621
2504,Anoplogaster cornuta,Juvenile,2,2,13.93,,621
2505,Japetella diaphana,,3,1,16.45,"by RY, prey #7",621
2506,Rubbish - Line/Rope,,0,1,1.44,black twine,622
2507,Anoplogaster cornuta,Juvenile,3,1,4.47,,622
2508,Alepisaurus ferox,Juvenile,3,1,0.67,,622
2509,Megalopa stage,,2,1,0.26,,622
2510,Diaphus phillipsi,,2,1,3.36,ID by BM; looked further to get to species,622
2511,Alciopidae,,3,14,2.36,10-11cm mean length,622
2512,Unidentified Fish,,4,0,2.42,,622
2513,Unidentified Crustacea,,4,0,0.53,,622
2514,Phronima sedentaria,,2,1,0.52,,622
2515,Phrosina semilunata,,2,6,2.21,,622
2516,Phrosina semilunata,,3,2,0.77,,622
2517,Bolitaena pygmaea,,4,1,1.31,by RY - Prey #12,622
2518,Onychoteuthis sp. Beak,,4,1,0.32,by RY - Prey #13,622
2519,Octopodidae,,2,1,0.48,by RY - Prey #14,622
2520,Japetella diaphana,,3,1,5.67,by RY - Prey #15,622
2521,Brachycelus sp.,,2,1,0.03,,622
2522,Bolitaena pygmaea,,3,1,34.67,by RY - Prey #17,622
2523,Chiroteuthis picteti,,3,1,2.44,"by RY, prey #1",623
2524,Japetella diaphana,,3,1,6.6,"by RY, prey #2",623
2525,Sthenoteuthis/Ommastrephes/Eucleoteuthis Beak,,4,2,0.3,"by RY, prey #3, 3.3 LRL",623
2526,Bolitaenidae Beak,,4,5,0.17,"by RY, prey #4, LM = 2.2, 2.3, 1.5, 1.5 HL",623
2527,Hirondellea gigas,,3,3,1.05,,623
2528,Amphipoda,,4,6,1,,623
2529,Alciopidae,,3,20,3.9,large ball of worms together; do they school?,624
2530,Unidentified Crustacea,,4,0,0.14,,624
2531,Scombrolabrax heterolepis,,2,1,31.15,ID by BM,624
2532,Japetella diaphana,,2,2,28.11,"by RY, prey #1",625
2533,Neoteuthis thielei Beak,,4,1,0.01,"by RY, prey #1, 2.8 mm LRL",626
2534,Taonius sp.,,2,1,85.21,by RY - Prey #1,627
2535,Japetella diaphana,,2,1,20.56,by RY - Prey #2,627
2536,Unidentified Cephalopoda,,4,1,5.46,"2 arms, nothing else",629
2537,Trachipterus trachypterus,,2,1,62.23,photo on cell phone,629
2538,Unidentified Fish,,4,1,0.09,,630
2539,Enoploteuthis reticulata,Juvenile,2,1,1.98,"by RY, prey #1",631
2540,Rubbish - Line/Rope,,0,1,3.85,"red/clear in color, line",632
2541,Anoplogaster cornuta,Juvenile,3,1,15.68,"had a very full stomach, stuffed with misc. hyperiid amphipods like Phrosina, Phronima",632
2542,Myctophum sp.,,2,1,6.39,,632
2543,Histioteuthidae Beak,,4,1,0.26,"by RY, prey #1, LRL - 7.0 mm",633
2544,Anoplogaster cornuta,Juvenile,2,1,5.42,,633
2545,Rubbish - Plastic (white/clear),,0,1,0.19,cracked piece of white plastic,633
2546,Rubbish - Line/Rope,,0,1,14.71,"twine, brownish/dark in color",633
2547,Phrosina semilunata,,2,3,1.75,,635
2548,Phrosina semilunata,,2,1,0.51,,636
2549,Nealotus tripes,,2,1,9.8,by BM,636
2550,Lanceola loveni,,2,1,0.78,"by MW; confirmed, pinkish/orange amphipod - Prey #2 - Lanceola?",636
2551,Octopodidae,Juvenile,3,1,1.93,"by RY, prey #1, Juvenile benthic octopodid",637
2552,Omosudis lowii,,2,1,17.93,,640
2553,Hirondellea gigas,,2,2,0.88,"by MW; Prey #2, long orange segmented amphipods",640
2554,Dolichopteryx sp.,,3,1,3.27,"by BM; Prey #3, barrel-like eyes, digested, pigmented",640
2555,Stemonosudis sp.,,2,1,1.11,"by BM; Prey #4, long fish with skin",640
2556,Unidentified Fish,,4,0,0.6,silver/white piece of fish,641
2557,Phronima sedentaria,,3,1,0.51,,643
2558,Lanceola loveni,,3,1,0.27,Pinkish/orange amphipod,643
2559,Phrosina semilunata,,3,1,1.14,,643
2560,Megalopa stage,,3,1,0.15,,643
2561,Alciopidae,,2,1,0.3,,643
2562,Alciopidae,,3,6,2.14,,643
2563,Alciopidae,,3,3,0.73,,646
2564,Phrosina semilunata,,3,1,0.36,,646
2565,Phronima sedentaria,,3,1,0.26,,646
2566,Argonauta argo,,2,1,5.86,"by RY, prey #4, female with shell",646
2567,Exocoetus sp.,Juvenile,2,1,3.54,by AC; Prey #5 using FAO key,646
2568,Brama orcini,Juvenile/Adult,1,1,22.35,by BM; Prey #6,646
2569,Nesiarchus nasutus,,3,1,7.7,by BM; Prey #7; fleshy projection on lower jaw,646
2570,Lepidocybium flavobrunneum,,1,1,22.98,"by BM; Prey #8; need to confirm ID, Escolar, yes",646
2571,Alciopidae,,2,2,0.94,,647
2572,Lanceola loveni,,2,1,0.32,Pinkish/orange amphipod,647
2573,Amphitretus pelagicus Beak,,4,3,0.09,"by RY, prey #1, 1.8 HL, 4.7 CL, 1.7 HL, 3.9 CL; 2.3 HL, 4.8CL",649
2574,Walvisteuthis youngorum Beak,,4,1,0.07,"by RY, prey #2, 2.9 mm LRL, cf youngorum",649
2575,Anoplogaster cornuta,Juvenile,3,2,17.48,,651
2576,Anoplogaster cornuta,Juvenile,2,5,38.64,,651
2577,Unidentified Cephalopoda,,4,1,0.94,,651
2578,Phronima sedentaria,,3,1,0.9045,,651
2579,Phronima sedentaria,,2,1,1.1993,,651
2580,Argonauta sp.,,4,1,0.85,,651
2581,Unidentified Fish,,4,0,0.39,,651
2582,Unidentified Crustacea,,4,1,0.23,,651
2583,Megalopa stage,,2,1,0.27,,651
2584,Japetella diaphana,,3,1,5.01,"by RY, Prey #10",651
2585,Phrosina semilunata,,3,8,2.85,,651
2586,Trachipterus trachypterus,,3,2,10.17,,651
2587,Salpidae,,3,1,0.18,,651
2588,Phronima sedentaria,,2,2,0.85,,651
2589,Rubbish - Plastic (white/clear),,0,1,0.05,thin/brittle clearish shard of plastic,651
2590,Rubbish - Plastic (white/clear),,0,1,0.58,"hard, clearish",651
2591,Rubbish - Line/Rope,,0,1,7.16,"white twine
white twine",651
2592,Rubbish - Line/Rope,,0,1,10.39,pinkish twine,651
2593,Alepisaurus ferox,,2,1,55.28,,652
2594,Japetella diaphana,,3,1,7.34,"by RY, prey #2",652
2595,Rubbish - Line/Rope,,0,1,2.47,Dark twine,652
2596,Phronima sedentaria,,2,1,0.69,Salp 0.44g,652
2597,Octopoteuthidae/Lepidoteuthidae Beak,,4,1,0.29,"by RY, prey #5, 8.3 LRL",652
2598,Argonauta sp.,,3,1,0.62,Piece of shell,652
2599,Ommastrephidae,,3,1,0.31,"by RY, prey #7",652
2600,Lanceola loveni,,3,1,0.31,Pinkish/orange amphipod,652
2601,Alciopidae,,3,3,0.47,,652
2602,Alciopidae,,2,1,2.27,"1 saved for archive, still had flesh",652
2603,Platyscelus ovoides,,2,3,1.73,"saved for archive, good shape",652
2604,Phronima sedentaria,,3,1,0.14,Salp 0.11g,652
2605,Phrosina semilunata,,3,0,1.48,pieces,652
2606,Phrosina semilunata,,2,17,7.81,,652
2607,Phrosina semilunata,,3,1,0.76,,654
2608,Lepidocybium flavobrunneum,,2,1,13.71,by BM; Prey #2; had another P. semilunata inside; large chin and extensible mouth,654
2609,Alciopidae,,3,1,0.6,,656
2610,Nealotus tripes,,3,1,1.24,by BM; no skin but sharp teeth and finlets,656
2611,Argonauta sp.,,4,1,0.05,pieces of shell only,656
2612,Brachycelus sp.,,2,1,0.19,by MW; Prey #3; capped head guy but head broken off,656
2613,Anoplogaster cornuta,Juvenile,2,2,11.62,,656
2614,Japetella diaphana,,1,1,9.32,"by RY, prey #1",657
2615,Unidentified Fish,,4,1,9.97,Can't be ID'ed by BM,659
2616,Japetella diaphana,,3,3,81.1,"by RY, prey #2",659
2617,Onychoteuthis aequimanus,Juvenile,2,1,1.56,"by RY, prey #1, Juvenile. Uniform chromatophores",661
2618,Octopoda,,4,1,1.01,"piece of tentacle (not squid, no hooks)",663
2619,Japetella diaphana,,2,1,11.51,"by RY, prey #1",664
